Kraft_RAW,Spænding_V
0.00,928.19
0.00,928.19
0.00,922.73
0.00,922.73
0.00,922.73
0.00,922.73
0.00,922.73
0.00,928.19
0.00,922.73
0.00,917.27
-0.00,922.73
0.00,922.73
0.00,922.73
0.00,917.27
0.00,922.73
0.00,922.73
0.00,917.27
0.00,922.73
0.00,922.73
0.00,917.27
0.00,922.73
0.00,922.73
0.00,917.27
0.00,911.81
0.00,917.27
0.00,917.27
0.00,917.27
0.00,911.81
-0.00,917.27
0.00,917.27
-0.00,917.27
0.00,917.27
0.00,917.27
0.00,917.27
0.00,917.27
0.56,922.73
2.65,922.73
3.71,922.73
4.26,928.19
4.67,922.73
5.19,922.73
5.84,928.19
6.45,928.19
7.26,928.19
8.28,922.73
9.26,928.19
9.99,928.19
10.59,928.19
11.15,933.65
11.71,933.65
12.52,939.11
13.26,928.19
13.74,928.19
15.44,939.11
16.46,933.65
17.00,939.11
17.76,939.11
18.58,939.11
19.25,939.11
19.83,939.11
20.43,939.11
20.93,944.57
21.61,944.57
22.03,939.11
22.23,944.57
22.79,944.57
23.70,944.57
24.35,944.57
25.05,944.57
25.18,939.11
25.98,950.03
26.76,950.03
27.68,950.03
28.51,950.03
29.31,944.57
30.04,950.03
30.79,955.49
31.56,950.03
32.36,950.03
33.17,955.49
34.13,955.49
34.73,950.03
35.25,950.03
35.84,950.03
36.41,950.03
37.17,950.03
37.94,950.03
38.70,955.49
39.44,955.49
40.25,950.03
40.88,955.49
41.63,955.49
42.32,955.49
42.93,955.49
43.73,955.49
44.51,960.95
45.21,955.49
45.92,955.49
46.67,955.49
47.31,960.95
47.91,955.49
48.50,955.49
48.92,960.95
48.84,955.49
49.20,960.95
50.13,960.95
51.38,960.95
52.33,960.95
52.89,960.95
53.62,966.41
54.32,966.41
55.03,966.41
55.82,966.41
56.37,966.41
57.09,966.41
58.19,960.95
58.85,966.41
59.46,960.95
60.25,960.95
61.00,966.41
61.78,960.95
62.36,966.41
62.84,960.95
63.53,966.41
64.23,960.95
65.05,966.41
65.80,966.41
66.39,966.41
66.30,960.95
66.48,966.41
67.64,971.87
68.47,971.87
69.13,966.41
69.72,966.41
70.25,977.33
70.89,971.87
71.59,971.87
72.04,960.95
72.73,971.87
73.40,971.87
74.10,971.87
74.75,971.87
75.38,977.33
76.02,971.87
76.68,971.87
77.30,971.87
78.01,971.87
78.76,977.33
79.56,977.33
80.38,977.33
81.16,977.33
82.13,982.79
83.04,971.87
83.78,977.33
84.21,977.33
84.08,977.33
84.08,977.33
84.91,977.33
85.63,977.33
86.68,977.33
87.34,977.33
88.14,982.79
88.83,977.33
89.70,977.33
90.60,977.33
91.18,982.79
91.90,988.25
92.73,988.25
93.48,982.79
94.43,988.25
95.50,988.25
96.46,982.79
97.37,988.25
98.02,988.25
98.74,988.25
99.76,988.25
100.74,988.25
101.39,988.25
101.37,982.79
101.31,988.25
101.20,982.79
101.13,988.25
101.08,982.79
101.03,988.25
100.99,988.25
100.95,988.25
100.91,988.25
100.88,988.25
