Kraft_RAW,Spænding_V
-0.00,567.83
0.00,562.37
-0.00,562.37
0.00,562.37
-0.00,562.37
0.00,562.37
0.00,567.83
0.00,562.37
0.00,556.91
-0.00,562.37
0.00,562.37
-0.00,562.37
0.00,562.37
0.00,556.91
-0.00,562.37
0.00,562.37
0.00,562.37
0.00,562.37
-0.00,567.83
0.00,567.83
0.00,567.83
-0.00,567.83
-0.00,567.83
0.00,567.83
0.01,567.83
0.02,567.83
0.11,567.83
0.23,562.37
0.47,562.37
0.79,567.83
1.35,567.83
1.61,567.83
1.79,567.83
2.69,573.29
3.48,584.21
4.26,584.21
5.09,584.21
5.89,589.67
6.91,595.13
7.62,589.67
8.13,595.13
8.58,600.59
9.24,600.59
10.13,600.59
11.11,606.05
12.00,611.51
12.74,616.97
13.52,616.97
14.00,622.43
14.55,622.43
15.16,627.89
15.62,627.89
16.13,627.89
16.65,627.89
17.22,627.89
17.86,638.81
18.43,633.35
19.15,638.81
19.79,649.73
20.54,644.27
20.91,649.73
21.51,660.65
22.21,660.65
22.65,660.65
22.52,660.65
22.73,660.65
23.64,666.11
24.33,666.11
25.03,671.57
25.65,671.57
26.44,677.03
27.26,687.95
28.06,682.49
28.88,687.95
29.62,693.41
30.42,693.41
31.15,704.33
31.99,698.87
32.80,704.33
33.51,709.79
34.14,715.25
34.95,720.71
35.68,726.17
36.61,726.17
37.50,731.63
38.27,737.09
39.06,737.09
39.66,748.01
40.36,753.47
41.03,753.47
41.70,748.01
41.76,753.47
42.08,758.93
42.82,764.39
43.82,775.31
44.65,769.85
45.39,775.31
46.22,780.77
47.09,780.77
47.70,791.69
48.56,797.15
49.35,791.69
50.25,808.07
51.05,808.07
51.71,813.53
52.49,813.53
53.18,818.99
53.80,824.45
54.53,835.37
55.23,829.91
55.84,835.37
56.45,846.29
57.16,840.83
57.77,840.83
58.29,851.75
58.52,846.29
58.56,857.21
60.35,862.67
61.53,868.13
62.58,873.59
63.41,873.59
64.30,884.51
65.08,889.97
65.77,895.43
66.47,900.89
67.17,900.89
67.87,906.35
68.51,911.81
69.38,911.81
70.31,922.73
71.19,922.73
72.02,933.65
72.80,933.65
73.59,939.11
74.53,944.57
75.37,955.49
76.21,955.49
77.03,960.95
77.83,971.87
78.67,971.87
79.35,971.87
79.99,982.79
80.80,988.25
81.48,988.25
82.42,999.17
83.36,1004.63
84.17,1004.63
84.93,1010.09
85.77,1015.55
86.72,1021.01
87.75,1026.47
88.66,1037.39
89.70,1037.39
90.08,1037.39
89.93,1037.39
90.50,1042.85
91.59,1048.31
92.73,1053.77
93.80,1059.23
94.80,1070.15
95.62,1075.61
96.46,1075.61
97.00,1086.53
97.64,1086.53
98.43,1091.99
99.19,1097.45
100.01,1097.45
100.45,1097.45
100.20,1102.91
100.01,1097.45
99.94,1097.45
99.88,1097.45
99.83,1102.91
