Kraft_RAW,Spænding_V
-0.00,1714.42
-0.00,1708.96
-0.00,1714.42
0.00,1714.42
-0.00,1714.42
-0.00,1708.96
-0.00,1708.96
-0.00,1708.96
-0.00,1703.50
-0.00,1708.96
-0.00,1714.42
0.00,1714.42
-0.00,1708.96
0.00,1708.96
0.00,1714.42
0.00,1714.42
-0.00,1714.42
-0.00,1708.96
-0.00,1708.96
0.04,1703.50
0.22,1698.04
2.07,1687.12
3.29,1681.66
4.00,1676.20
4.43,1681.66
4.84,1670.74
5.45,1670.74
6.12,1665.28
6.52,1659.82
7.21,1659.82
7.93,1654.36
8.60,1648.90
9.16,1643.44
9.78,1643.44
10.39,1637.98
11.14,1637.98
11.63,1632.52
12.20,1621.60
12.95,1627.06
13.59,1616.14
14.46,1616.14
15.01,1616.14
15.53,1605.22
16.10,1599.76
16.59,1605.22
17.03,1599.76
17.35,1594.30
17.73,1588.84
18.09,1588.84
18.64,1583.38
19.49,1577.92
20.26,1572.46
20.70,1577.92
20.52,1567.00
21.65,1561.54
22.06,1561.54
22.26,1561.54
22.73,1556.08
23.10,1556.08
23.69,1556.08
24.29,1545.16
24.82,1539.70
25.34,1539.70
25.82,1534.24
26.23,1534.24
26.61,1528.78
27.06,1523.32
27.74,1523.32
28.33,1517.86
28.83,1512.40
29.43,1506.94
30.10,1501.48
30.57,1496.02
31.28,1496.02
32.12,1490.56
32.60,1485.10
32.82,1485.10
32.76,1479.64
33.83,1468.72
34.74,1468.72
35.36,1457.80
36.19,1452.34
37.21,1446.88
38.10,1441.42
38.74,1430.50
39.59,1425.04
40.27,1419.58
41.02,1414.12
41.67,1403.20
42.30,1397.74
42.90,1386.82
43.72,1386.82
43.96,1392.28
43.93,1386.82
45.05,1375.90
45.74,1364.98
46.25,1359.52
47.06,1354.06
47.79,1348.60
48.26,1343.14
48.76,1343.14
49.26,1332.22
50.04,1332.22
50.93,1315.84
52.05,1310.38
52.61,1310.38
52.83,1299.46
53.68,1288.54
54.27,1283.08
55.23,1277.63
55.95,1266.71
56.56,1266.71
56.62,1266.71
57.59,1250.33
58.21,1250.33
58.27,1239.41
58.79,1239.41
59.19,1233.95
59.78,1223.03
60.82,1217.57
61.69,1206.65
62.52,1201.19
63.54,1190.27
64.51,1173.89
65.70,1168.43
66.66,1157.51
67.48,1146.59
68.29,1152.05
68.99,1135.67
69.93,1124.75
70.81,1113.83
71.46,1097.45
72.68,1091.99
73.43,1081.07
74.17,1075.61
74.64,1070.15
75.40,1053.77
76.42,1053.77
77.01,1042.85
77.86,1037.39
77.72,1037.39
77.64,1031.93
79.17,1010.09
80.60,1004.63
81.43,993.71
82.24,982.79
83.09,977.33
83.71,971.87
84.27,960.95
85.28,955.49
86.11,944.57
86.70,939.11
87.11,928.19
88.16,917.27
88.90,911.81
89.75,906.35
90.36,889.97
91.31,884.51
92.18,873.59
93.35,862.67
94.18,851.75
94.53,857.21
94.25,851.75
94.28,851.75
95.56,829.91
97.23,818.99
98.17,813.53
98.89,802.61
99.78,786.23
100.48,786.23
100.87,791.69
100.72,786.23
100.59,786.23
100.45,786.23
100.36,786.23
100.32,786.23
100.30,780.77
