Kraft_RAW,Spænding_V
0.00,1148.94
0.00,1148.94
0.00,1148.94
0.00,1148.94
0.00,1148.94
0.00,1148.94
0.00,1148.94
0.00,1159.57
0.00,1148.94
0.00,1159.57
0.00,1170.21
0.00,1159.57
0.00,1159.57
0.00,1148.94
0.00,1159.57
0.10,1159.57
0.92,1159.57
1.78,1159.57
1.93,1148.94
2.37,1159.57
2.97,1159.57
3.73,1148.94
4.58,1159.57
5.26,1148.94
6.33,1148.94
6.95,1148.94
7.42,1159.57
8.60,1148.94
8.74,1159.57
10.56,1148.94
10.71,1159.57
11.29,1148.94
12.81,1159.57
13.61,1148.94
14.54,1148.94
15.93,1148.94
15.88,1148.94
16.26,1159.57
16.56,1148.94
17.08,1148.94
17.63,1148.94
18.60,1148.94
18.94,1148.94
19.69,1148.94
20.57,1148.94
21.24,1138.30
21.88,1127.66
22.68,1148.94
23.01,1148.94
23.26,1138.30
23.84,1159.57
24.51,1138.30
24.90,1159.57
25.47,1148.94
26.44,1138.30
26.32,1138.30
26.83,1138.30
27.63,1138.30
27.17,1138.30
28.15,1138.30
28.29,1138.30
28.82,1148.94
29.12,1138.30
30.08,1138.30
29.97,1138.30
30.34,1148.94
30.68,1138.30
30.66,1138.30
31.32,1138.30
31.82,1138.30
32.53,1138.30
32.95,1138.30
33.60,1138.30
33.65,1138.30
33.83,1138.30
34.20,1127.66
34.45,1138.30
35.26,1148.94
36.04,1138.30
36.41,1138.30
36.76,1138.30
37.09,1138.30
37.41,1138.30
37.79,1138.30
38.03,1138.30
38.95,1127.66
39.48,1138.30
39.36,1138.30
39.63,1138.30
40.06,1127.66
40.49,1138.30
41.55,1127.66
41.69,1127.66
42.95,1127.66
42.87,1127.66
44.21,1138.30
44.22,1127.66
43.77,1127.66
44.10,1127.66
44.23,1127.66
44.67,1127.66
44.46,1127.66
44.55,1127.66
44.85,1127.66
45.08,1138.30
45.56,1138.30
46.08,1127.66
46.71,1127.66
47.13,1127.66
47.62,1127.66
48.03,1127.66
47.91,1127.66
48.12,1127.66
48.28,1127.66
48.10,1127.66
48.18,1117.02
48.56,1117.02
49.25,1117.02
49.79,1117.02
50.47,1117.02
50.50,1117.02
51.07,1127.66
51.56,1127.66
51.75,1117.02
52.28,1127.66
52.67,1138.30
52.52,1117.02
53.03,1127.66
53.07,1127.66
53.21,1117.02
53.32,1127.66
54.12,1117.02
54.33,1127.66
54.67,1117.02
55.55,1127.66
56.24,1127.66
56.73,1117.02
57.20,1117.02
58.05,1117.02
58.02,1117.02
58.20,1117.02
58.75,1117.02
59.30,1106.38
60.03,1117.02
60.01,1117.02
60.16,1117.02
60.94,1106.38
61.51,1117.02
62.14,1106.38
62.73,1106.38
63.09,1117.02
63.78,1117.02
64.33,1106.38
64.95,1106.38
65.71,1106.38
65.83,1106.38
66.79,1106.38
68.17,1106.38
68.87,1106.38
69.10,1117.02
69.73,1106.38
70.16,1106.38
70.84,1106.38
71.52,1095.74
72.07,1095.74
73.56,1095.74
74.18,1106.38
74.95,1106.38
75.38,1106.38
77.04,1085.11
78.43,1095.74
79.81,1085.11
81.25,1095.74
82.85,1095.74
83.50,1085.11
85.17,1085.11
86.68,1085.11
88.28,1074.47
90.12,1085.11
91.15,1074.47
92.46,1074.47
93.67,1063.83
95.13,1063.83
95.87,1063.83
98.27,1063.83
98.29,1074.47
98.88,1063.83
99.65,1053.19
99.91,1053.19
100.78,1063.83
101.08,1063.83
101.53,1053.19
101.60,1063.83
101.57,1063.83
101.54,1053.19
101.52,1063.83
101.49,1053.19
101.48,1063.83
