Kraft_RAW,Spænding_V
0.01,1500.00
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1500.00
0.01,1478.72
0.01,1489.36
0.01,1489.36
0.01,1478.72
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1478.72
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1500.00
0.01,1489.36
0.01,1489.36
0.01,1478.72
0.01,1500.00
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1500.00
0.01,1489.36
0.01,1500.00
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.01,1489.36
0.21,1500.00
4.02,1489.36
4.53,1489.36
4.47,1489.36
5.65,1489.36
6.62,1478.72
7.38,1478.72
7.63,1478.72
8.11,1478.72
8.36,1478.72
9.52,1478.72
10.13,1468.09
10.73,1478.72
11.41,1468.09
12.27,1478.72
12.67,1468.09
13.08,1468.09
13.56,1468.09
14.12,1468.09
14.44,1468.09
15.22,1468.09
15.47,1457.45
16.13,1468.09
16.91,1457.45
17.16,1457.45
17.34,1468.09
17.49,1457.45
18.26,1457.45
19.09,1457.45
19.75,1446.81
20.15,1446.81
20.57,1446.81
21.67,1446.81
22.55,1446.81
22.86,1446.81
23.74,1446.81
24.44,1436.17
24.86,1446.81
25.22,1436.17
25.80,1436.17
26.55,1436.17
27.85,1436.17
28.09,1436.17
29.04,1436.17
30.23,1446.81
30.10,1436.17
31.00,1425.53
32.32,1425.53
33.58,1425.53
34.37,1414.89
34.91,1414.89
35.78,1414.89
35.95,1414.89
36.65,1414.89
37.36,1414.89
37.89,1414.89
38.19,1404.26
39.66,1404.26
39.95,1404.26
40.44,1393.62
41.17,1393.62
42.19,1393.62
42.93,1393.62
43.51,1382.98
43.77,1393.62
44.11,1382.98
44.67,1393.62
46.03,1372.34
46.69,1382.98
47.34,1382.98
48.23,1372.34
48.52,1372.34
49.24,1372.34
50.11,1372.34
51.00,1372.34
51.70,1361.70
52.13,1361.70
52.62,1361.70
53.04,1361.70
53.96,1361.70
54.08,1361.70
54.93,1340.43
55.64,1340.43
56.66,1351.06
56.97,1340.43
57.60,1340.43
58.71,1340.43
59.17,1351.06
60.14,1351.06
60.88,1329.79
61.24,1329.79
62.01,1329.79
62.85,1329.79
63.08,1329.79
63.41,1319.15
63.42,1329.79
64.25,1329.79
64.03,1319.15
64.35,1319.15
65.42,1319.15
65.96,1308.51
66.49,1308.51
67.26,1308.51
68.11,1297.87
68.80,1308.51
69.49,1297.87
70.59,1308.51
70.64,1297.87
70.87,1297.87
71.21,1287.23
71.39,1297.87
71.40,1297.87
72.49,1276.60
72.58,1287.23
73.04,1276.60
73.21,1276.60
73.73,1287.23
74.25,1276.60
74.05,1287.23
73.81,1287.23
74.12,1276.60
74.70,1276.60
75.65,1276.60
76.24,1276.60
76.04,1276.60
76.59,1265.96
76.72,1276.60
76.76,1265.96
77.13,1265.96
77.13,1265.96
77.88,1265.96
77.79,1265.96
78.42,1255.32
78.59,1265.96
79.55,1255.32
79.48,1255.32
79.65,1255.32
80.04,1255.32
81.34,1255.32
81.64,1244.68
82.30,1255.32
82.50,1244.68
83.76,1244.68
84.13,1234.04
84.69,1234.04
85.12,1223.40
86.92,1223.40
87.27,1223.40
87.99,1223.40
87.97,1223.40
89.01,1223.40
89.28,1202.13
90.11,1212.77
90.14,1212.77
90.21,1223.40
90.62,1212.77
90.83,1212.77
91.96,1212.77
92.46,1202.13
92.45,1191.49
92.94,1191.49
93.72,1191.49
94.52,1191.49
94.91,1191.49
95.41,1180.85
95.80,1180.85
95.71,1170.21
96.03,1180.85
96.08,1180.85
96.04,1180.85
96.01,1191.49
95.98,1180.85
95.90,1191.49
95.88,1191.49
95.87,1180.85
95.86,1191.49
95.85,1180.85
95.86,1180.85
95.84,1180.85
95.80,1191.49
95.76,1180.85
95.71,1180.85
96.07,1180.85
96.28,1170.21
96.82,1180.85
97.53,1170.21
97.53,1180.85
98.59,1170.21
99.80,1159.57
100.11,1159.57
100.99,1159.57
101.36,1159.57
101.55,1148.94
101.54,1159.57
101.52,1148.94
101.50,1148.94
101.49,1159.57
101.47,1159.57
101.46,1159.57
101.45,1148.94
101.43,1159.57
101.42,1148.94
101.42,1159.57
101.40,1148.94
101.39,1159.57
101.38,1159.57
101.38,1159.57
101.37,1159.57
101.36,1159.57
101.35,1159.57
101.34,1159.57
101.34,1148.94
101.33,1159.57
101.32,1148.94
101.32,1159.57
101.31,1159.57
101.30,1148.94
101.30,1159.57
101.29,1148.94
101.29,1148.94
101.28,1159.57
101.28,1159.57
