Kraft_RAW,Spænding_V
0.01,702.13
0.01,702.13
0.01,702.13
0.01,702.13
0.01,702.13
0.01,702.13
0.01,712.77
0.01,702.13
0.01,691.49
0.01,712.77
0.52,712.77
1.81,712.77
3.03,723.40
3.32,712.77
4.53,723.40
6.07,723.40
7.47,734.04
8.94,734.04
10.25,734.04
11.50,755.32
12.83,744.68
13.97,744.68
15.69,744.68
16.21,755.32
16.85,755.32
18.14,755.32
19.41,765.96
20.21,765.96
20.77,776.60
21.51,765.96
22.58,776.60
22.88,765.96
23.63,776.60
24.72,787.23
26.05,776.60
26.42,787.23
27.15,787.23
27.85,797.87
28.63,797.87
30.03,797.87
30.87,797.87
31.33,797.87
32.43,808.51
33.10,808.51
34.18,808.51
35.16,808.51
35.34,808.51
36.47,819.15
36.70,808.51
37.41,819.15
38.23,819.15
38.97,829.79
39.83,829.79
40.67,829.79
41.26,829.79
41.86,840.43
41.67,840.43
42.42,840.43
42.44,829.79
42.39,840.43
42.55,829.79
43.18,840.43
43.72,840.43
45.29,840.43
47.53,861.70
47.96,851.06
48.44,861.70
49.63,861.70
50.55,861.70
51.81,861.70
52.20,872.34
52.54,861.70
53.57,882.98
53.95,872.34
54.01,872.34
54.22,872.34
54.88,872.34
55.30,893.62
55.88,882.98
55.97,872.34
56.77,882.98
56.93,893.62
57.23,904.26
57.84,893.62
58.87,904.26
59.28,893.62
60.40,893.62
61.12,893.62
61.79,904.26
62.30,904.26
62.97,914.89
63.43,914.89
64.68,914.89
65.63,914.89
65.16,914.89
65.81,925.53
66.36,914.89
66.35,914.89
66.54,914.89
67.17,925.53
67.56,925.53
68.27,925.53
68.03,936.17
68.29,914.89
68.84,936.17
69.82,925.53
70.10,936.17
70.57,936.17
71.11,936.17
71.48,946.81
72.06,946.81
72.78,946.81
72.89,946.81
73.75,946.81
74.73,957.45
75.60,957.45
76.12,957.45
76.92,957.45
77.54,968.09
78.08,957.45
78.85,968.09
79.11,968.09
79.39,968.09
79.77,968.09
80.50,968.09
80.79,968.09
81.26,968.09
81.28,968.09
81.93,978.72
82.58,978.72
83.59,978.72
84.32,978.72
84.75,978.72
85.28,989.36
85.81,989.36
86.57,989.36
86.74,989.36
86.94,1000.00
87.53,1000.00
89.05,1000.00
89.29,1010.64
90.82,1010.64
92.27,1010.64
93.25,1010.64
94.13,1021.28
94.61,1021.28
95.68,1021.28
96.47,1031.91
97.16,1021.28
98.31,1031.91
99.16,1031.91
99.68,1042.55
100.24,1042.55
100.96,1042.55
101.57,1053.19
101.78,1053.19
102.46,1042.55
102.87,1053.19
102.90,1042.55
102.81,1042.55
102.80,1053.19
102.76,1042.55
102.73,1042.55
