Kraft_RAW,Spænding_V
0.00,693.41
0.00,687.95
0.00,693.41
0.00,687.95
0.00,682.49
0.00,687.95
0.00,687.95
0.00,687.95
0.00,687.95
0.00,687.95
0.00,687.95
0.00,687.95
0.00,687.95
0.00,687.95
0.00,693.41
0.00,687.95
0.00,682.49
0.00,687.95
0.40,687.95
2.12,682.49
2.88,687.95
3.74,682.49
4.74,682.49
5.84,682.49
6.42,682.49
8.42,682.49
10.18,677.03
10.94,687.95
11.74,677.03
12.57,682.49
13.48,682.49
14.60,682.49
15.64,677.03
16.50,677.03
17.13,682.49
18.09,677.03
18.95,677.03
20.30,682.49
21.36,677.03
22.53,677.03
23.38,671.57
24.37,677.03
25.31,677.03
25.92,677.03
26.70,677.03
28.37,677.03
29.54,677.03
30.44,677.03
31.07,671.57
31.55,671.57
32.29,677.03
33.01,677.03
34.31,677.03
35.46,671.57
36.30,677.03
37.30,671.57
38.19,671.57
39.26,671.57
40.55,671.57
41.89,671.57
44.08,677.03
45.49,671.57
46.67,671.57
47.41,671.57
48.59,671.57
51.95,671.57
53.67,671.57
54.80,677.03
55.86,677.03
57.05,671.57
58.02,671.57
59.55,671.57
60.81,671.57
61.72,671.57
62.89,671.57
64.43,677.03
66.29,671.57
67.00,677.03
68.52,671.57
69.69,671.57
71.02,677.03
72.45,671.57
73.73,671.57
74.87,671.57
76.16,671.57
77.77,677.03
79.12,677.03
80.26,677.03
82.21,677.03
83.97,677.03
84.44,677.03
85.34,677.03
86.93,677.03
88.89,677.03
90.95,682.49
92.94,682.49
94.59,682.49
96.15,677.03
98.01,677.03
99.58,677.03
100.20,682.49
101.90,682.49
101.94,677.03
101.88,682.49
101.83,677.03
101.79,682.49
