Kraft_RAW,Spænding_V
0.00,1468.09
-0.00,1468.09
0.00,1478.72
0.00,1478.72
0.00,1478.72
-0.00,1478.72
0.00,1468.09
0.00,1478.72
0.00,1468.09
0.00,1478.72
0.00,1478.72
0.00,1478.72
0.00,1478.72
-0.00,1489.36
0.00,1478.72
0.00,1478.72
0.00,1489.36
-0.00,1489.36
0.00,1489.36
0.00,1489.36
0.08,1478.72
0.25,1489.36
1.53,1478.72
3.65,1468.09
4.31,1478.72
5.56,1478.72
6.49,1468.09
7.15,1468.09
8.00,1468.09
8.69,1468.09
9.50,1457.45
10.14,1446.81
10.59,1457.45
10.62,1457.45
11.88,1457.45
13.64,1446.81
14.86,1446.81
16.04,1446.81
17.11,1425.53
17.93,1436.17
18.55,1425.53
19.30,1425.53
20.12,1414.89
21.11,1414.89
21.85,1404.26
22.78,1414.89
23.56,1414.89
24.52,1404.26
25.79,1393.62
27.01,1382.98
28.11,1382.98
28.36,1382.98
28.12,1382.98
29.24,1372.34
30.91,1372.34
32.31,1361.70
33.88,1361.70
34.84,1361.70
35.79,1351.06
36.92,1351.06
37.92,1340.43
38.90,1340.43
40.07,1340.43
41.24,1340.43
42.37,1329.79
43.56,1319.15
44.55,1319.15
44.61,1319.15
44.54,1319.15
45.89,1297.87
47.52,1297.87
48.87,1297.87
50.18,1287.23
51.24,1276.60
52.36,1276.60
53.37,1265.96
54.42,1265.96
55.92,1265.96
57.10,1255.32
57.51,1255.32
57.22,1255.32
57.80,1244.68
59.66,1234.04
61.12,1234.04
62.35,1223.40
63.75,1212.77
64.95,1212.77
66.21,1212.77
67.40,1191.49
68.56,1202.13
69.83,1191.49
71.11,1180.85
72.32,1170.21
73.46,1170.21
74.28,1180.85
74.06,1170.21
74.20,1159.57
75.64,1148.94
77.04,1148.94
78.35,1138.30
79.60,1127.66
80.70,1138.30
81.48,1138.30
82.53,1117.02
83.76,1117.02
84.95,1106.38
86.10,1106.38
86.08,1106.38
86.21,1095.74
87.49,1095.74
89.06,1085.11
90.53,1074.47
92.13,1063.83
93.81,1053.19
95.44,1042.55
97.09,1042.55
98.57,1031.91
99.99,1021.28
100.85,1021.28
101.53,1021.28
101.42,1031.91
101.27,1021.28
101.23,1021.28
101.18,1021.28
101.14,1031.91
101.10,1021.28
101.07,1031.91
101.05,1021.28
101.02,1031.91
101.00,1021.28
100.98,1021.28
100.96,1021.28
100.94,1021.28
100.92,1031.91
