Kraft_RAW,Spænding_V
0.00,1744.68
-0.00,1744.68
-0.00,1744.68
-0.00,1734.04
-0.00,1744.68
-0.00,1744.68
-0.00,1734.04
-0.00,1734.04
-0.00,1744.68
-0.00,1744.68
-0.00,1744.68
0.00,1755.32
-0.00,1744.68
0.01,1744.68
0.70,1734.04
1.90,1734.04
1.93,1744.68
1.90,1744.68
2.12,1723.40
3.22,1734.04
4.04,1712.77
4.82,1723.40
5.50,1712.77
6.08,1712.77
6.32,1702.13
6.73,1702.13
7.26,1702.13
7.65,1702.13
8.06,1702.13
8.40,1691.49
8.61,1702.13
8.86,1691.49
9.22,1691.49
9.48,1691.49
9.79,1691.49
10.21,1691.49
10.63,1680.85
11.08,1680.85
11.48,1680.85
11.92,1659.57
12.26,1670.21
12.64,1670.21
12.88,1670.21
12.86,1670.21
12.85,1670.21
13.38,1648.94
14.22,1659.57
14.72,1648.94
15.50,1638.30
16.09,1638.30
16.62,1638.30
17.06,1638.30
17.48,1627.66
18.05,1627.66
18.52,1627.66
18.92,1617.02
19.21,1617.02
19.42,1617.02
19.73,1617.02
20.04,1617.02
20.42,1617.02
20.72,1606.38
21.05,1606.38
21.24,1606.38
21.53,1606.38
21.85,1606.38
22.18,1595.74
22.49,1595.74
22.70,1606.38
23.01,1595.74
23.31,1595.74
23.63,1595.74
23.97,1585.11
24.27,1585.11
24.43,1585.11
24.66,1574.47
25.00,1585.11
25.33,1585.11
25.82,1574.47
26.33,1574.47
26.42,1563.83
26.34,1574.47
26.14,1574.47
26.58,1563.83
27.13,1563.83
27.53,1563.83
28.12,1553.19
28.68,1553.19
29.10,1553.19
29.52,1542.55
30.06,1542.55
30.36,1531.92
30.65,1542.55
30.88,1531.92
31.07,1531.92
31.30,1531.92
31.75,1521.28
31.89,1531.92
31.99,1521.28
32.17,1531.92
32.65,1521.28
33.76,1510.64
34.75,1500.00
35.72,1500.00
35.88,1500.00
36.09,1500.00
36.22,1489.36
36.37,1500.00
36.56,1489.36
36.69,1489.36
36.88,1489.36
37.06,1489.36
37.21,1489.36
37.42,1489.36
37.61,1489.36
37.87,1489.36
38.06,1489.36
38.14,1489.36
38.22,1478.72
38.60,1478.72
39.09,1478.72
39.56,1478.72
39.90,1468.09
40.24,1468.09
40.51,1457.45
41.25,1457.45
41.65,1457.45
42.01,1457.45
42.33,1446.81
42.54,1446.81
42.69,1457.45
42.63,1457.45
43.15,1436.17
43.97,1436.17
44.44,1425.53
45.20,1425.53
46.21,1404.26
46.98,1414.89
47.32,1414.89
47.71,1404.26
48.17,1404.26
48.61,1393.62
49.05,1393.62
49.58,1382.98
50.03,1382.98
50.33,1382.98
50.51,1393.62
50.25,1382.98
50.35,1382.98
51.15,1372.34
51.74,1361.70
52.51,1361.70
53.15,1361.70
53.51,1361.70
53.88,1351.06
54.21,1351.06
54.52,1340.43
54.78,1340.43
55.08,1351.06
55.30,1340.43
55.67,1329.79
56.07,1329.79
56.49,1340.43
56.75,1329.79
57.10,1329.79
57.66,1319.15
58.04,1319.15
58.38,1308.51
58.95,1308.51
59.14,1297.87
59.09,1297.87
59.74,1297.87
60.96,1287.23
61.80,1287.23
62.24,1276.60
62.80,1276.60
63.20,1276.60
63.62,1265.96
64.01,1265.96
64.49,1265.96
65.05,1255.32
65.58,1244.68
66.34,1244.68
67.03,1234.04
67.38,1244.68
67.40,1234.04
67.96,1234.04
68.63,1223.40
69.57,1212.77
70.35,1202.13
71.15,1202.13
72.24,1202.13
72.92,1191.49
73.71,1180.85
74.23,1180.85
74.85,1180.85
75.37,1180.85
75.31,1180.85
75.42,1170.21
76.53,1159.57
77.79,1148.94
78.92,1148.94
79.76,1138.30
80.38,1127.66
81.12,1117.02
81.79,1117.02
82.14,1127.66
82.50,1106.38
82.31,1117.02
82.31,1106.38
82.30,1117.02
82.39,1106.38
82.96,1106.38
83.46,1095.74
84.26,1095.74
85.05,1095.74
85.14,1095.74
85.48,1085.11
85.73,1095.74
85.68,1085.11
86.43,1074.47
87.32,1063.83
88.46,1042.55
89.43,1053.19
89.85,1053.19
90.22,1053.19
90.40,1042.55
91.10,1042.55
91.58,1042.55
91.39,1031.91
91.42,1042.55
91.80,1031.91
92.68,1021.28
93.47,1021.28
94.22,1010.64
94.84,1010.64
95.40,1000.00
96.12,1000.00
96.92,989.36
97.55,989.36
98.31,978.72
99.10,978.72
99.72,968.09
100.42,968.09
101.16,957.45
101.45,957.45
101.44,968.09
101.40,957.45
101.36,957.45
101.33,968.09
101.31,957.45
101.28,957.45
