Kraft_RAW,Spænding_V
0.00,978.72
0.00,978.72
-0.00,978.72
0.00,978.72
0.00,978.72
-0.00,978.72
0.00,978.72
0.00,989.36
0.00,978.72
0.00,978.72
0.00,989.36
-0.00,989.36
0.00,989.36
0.00,978.72
0.00,978.72
0.00,978.72
-0.00,978.72
0.20,989.36
1.62,1000.00
2.73,978.72
2.91,989.36
3.13,989.36
3.40,989.36
3.77,989.36
4.12,989.36
4.36,989.36
4.53,989.36
4.69,1000.00
4.85,989.36
5.24,1000.00
5.76,989.36
6.24,989.36
6.62,1000.00
7.14,1000.00
7.67,1010.64
8.23,1000.00
8.77,1000.00
9.47,1000.00
10.14,1000.00
10.91,1010.64
11.50,1010.64
11.44,1010.64
11.59,1000.00
12.82,1010.64
13.72,1010.64
14.62,1010.64
15.50,1010.64
16.23,1021.28
16.93,1021.28
17.57,1021.28
18.20,1021.28
19.03,1031.91
19.60,1021.28
20.25,1031.91
20.97,1021.28
21.72,1021.28
22.26,1031.91
22.52,1021.28
22.44,1031.91
22.43,1031.91
23.06,1031.91
23.88,1031.91
24.40,1042.55
24.98,1042.55
25.62,1042.55
26.27,1031.91
26.88,1042.55
27.35,1042.55
27.80,1053.19
28.42,1053.19
28.87,1042.55
29.34,1053.19
29.85,1053.19
30.36,1053.19
31.02,1053.19
31.65,1053.19
32.16,1053.19
32.69,1053.19
33.10,1053.19
33.16,1053.19
33.20,1053.19
33.64,1053.19
34.23,1063.83
34.75,1063.83
35.19,1063.83
35.60,1053.19
36.04,1063.83
36.60,1063.83
37.25,1074.47
37.94,1063.83
38.55,1074.47
39.24,1063.83
39.93,1074.47
40.50,1074.47
40.55,1074.47
40.37,1063.83
40.63,1063.83
41.05,1074.47
41.71,1074.47
42.11,1074.47
42.33,1074.47
43.49,1074.47
44.20,1074.47
44.63,1074.47
45.21,1085.11
45.82,1085.11
46.38,1085.11
46.86,1085.11
47.34,1085.11
47.83,1095.74
48.43,1085.11
48.50,1085.11
48.60,1085.11
49.28,1085.11
50.39,1095.74
51.32,1095.74
51.97,1095.74
52.43,1095.74
53.02,1095.74
53.57,1106.38
54.56,1106.38
55.54,1106.38
56.35,1106.38
57.05,1117.02
57.87,1106.38
58.52,1106.38
59.05,1117.02
59.55,1106.38
59.41,1117.02
59.43,1127.66
60.18,1117.02
61.27,1127.66
62.02,1117.02
62.64,1117.02
63.32,1127.66
64.09,1127.66
64.99,1127.66
65.80,1138.30
66.62,1138.30
66.82,1127.66
66.73,1127.66
66.81,1127.66
67.97,1138.30
69.20,1138.30
70.39,1138.30
71.45,1148.94
72.66,1138.30
73.56,1148.94
74.45,1148.94
75.13,1148.94
75.98,1148.94
76.61,1159.57
77.27,1148.94
77.21,1148.94
76.99,1148.94
77.27,1148.94
78.03,1159.57
79.50,1159.57
80.77,1148.94
81.87,1159.57
82.87,1159.57
83.58,1159.57
84.06,1159.57
84.70,1159.57
85.27,1159.57
85.96,1159.57
85.85,1159.57
85.76,1159.57
86.23,1159.57
86.99,1159.57
88.07,1159.57
89.69,1170.21
90.79,1180.85
91.89,1170.21
92.90,1170.21
93.85,1170.21
94.74,1180.85
95.41,1170.21
96.20,1180.85
97.01,1170.21
97.48,1180.85
97.41,1170.21
97.47,1180.85
98.76,1180.85
99.76,1180.85
100.62,1180.85
101.33,1191.49
101.23,1191.49
101.08,1191.49
101.03,1180.85
100.99,1180.85
100.96,1180.85
100.93,1180.85
100.91,1180.85
100.89,1191.49
100.87,1180.85
100.85,1180.85
