Kraft_RAW,Spænding_V
-0.00,787.23
0.00,787.23
-0.00,787.23
0.00,787.23
0.00,787.23
0.00,797.87
2.05,819.15
7.78,829.79
9.03,829.79
8.99,829.79
8.88,829.79
8.88,829.79
8.66,819.15
6.26,808.51
3.12,787.23
1.40,797.87
0.38,787.23
0.15,787.23
0.10,787.23
0.10,797.87
0.70,797.87
1.50,808.51
2.03,808.51
2.92,808.51
3.63,808.51
4.24,808.51
4.99,808.51
5.88,819.15
6.98,829.79
8.19,840.43
9.39,840.43
10.61,840.43
11.37,840.43
11.25,840.43
11.46,851.06
12.53,851.06
13.57,851.06
14.49,851.06
15.18,861.70
15.85,861.70
16.32,872.34
17.08,872.34
17.76,872.34
18.30,882.98
19.12,882.98
20.34,893.62
21.25,882.98
21.37,882.98
21.24,893.62
22.15,904.26
23.06,904.26
23.78,904.26
24.45,904.26
25.15,914.89
25.94,914.89
26.69,914.89
27.44,925.53
28.28,914.89
29.13,925.53
30.05,925.53
30.14,925.53
30.08,925.53
31.02,936.17
31.97,936.17
32.80,936.17
33.74,946.81
34.58,946.81
35.22,957.45
35.91,968.09
36.59,957.45
37.37,968.09
37.70,968.09
37.85,968.09
38.15,968.09
39.27,978.72
39.98,978.72
40.17,989.36
40.82,978.72
41.47,978.72
42.23,1000.00
42.79,989.36
43.48,1000.00
43.94,1000.00
44.27,1000.00
44.65,1000.00
44.96,1000.00
45.33,1010.64
45.87,1000.00
45.94,1010.64
46.15,1010.64
46.38,1010.64
47.07,1021.28
48.01,1021.28
49.10,1031.91
49.85,1031.91
50.16,1021.28
50.45,1031.91
50.72,1042.55
51.12,1042.55
51.75,1042.55
52.44,1042.55
53.14,1042.55
53.22,1042.55
53.24,1042.55
53.33,1042.55
53.67,1042.55
54.31,1053.19
55.03,1053.19
55.55,1053.19
56.27,1063.83
56.67,1053.19
56.90,1063.83
57.12,1063.83
57.47,1063.83
57.65,1063.83
58.00,1074.47
58.56,1063.83
58.94,1074.47
59.45,1074.47
59.98,1074.47
60.58,1074.47
61.33,1085.11
61.65,1085.11
62.14,1085.11
62.74,1085.11
63.54,1095.74
64.14,1095.74
64.41,1095.74
64.47,1095.74
64.65,1095.74
64.92,1095.74
65.82,1106.38
66.65,1106.38
67.53,1117.02
68.25,1117.02
68.68,1117.02
69.11,1117.02
69.76,1117.02
70.38,1127.66
71.12,1127.66
71.65,1138.30
72.16,1127.66
72.65,1138.30
73.27,1138.30
73.78,1138.30
73.72,1138.30
73.82,1138.30
73.92,1148.94
74.46,1148.94
75.26,1148.94
76.01,1148.94
76.54,1148.94
77.18,1159.57
77.94,1159.57
78.48,1159.57
79.07,1170.21
79.70,1159.57
80.11,1170.21
80.49,1170.21
81.05,1180.85
81.86,1170.21
82.80,1180.85
83.53,1180.85
83.68,1180.85
83.72,1191.49
83.90,1191.49
84.68,1191.49
85.29,1191.49
86.16,1202.13
87.30,1191.49
87.89,1202.13
88.54,1202.13
89.24,1212.77
90.16,1212.77
91.04,1212.77
91.78,1223.40
92.52,1212.77
92.34,1212.77
92.40,1223.40
92.53,1212.77
93.30,1234.04
94.51,1234.04
95.82,1244.68
97.06,1234.04
98.19,1244.68
98.91,1244.68
99.41,1244.68
99.93,1255.32
100.65,1255.32
101.39,1255.32
101.69,1255.32
101.55,1255.32
101.52,1255.32
101.48,1255.32
101.45,1265.96
101.42,1255.32
101.39,1255.32
101.37,1255.32
101.35,1255.32
101.33,1255.32
101.32,1255.32
101.30,1265.96
101.29,1255.32
101.27,1255.32
