Kraft_RAW,Spænding_V
-0.00,2053.19
-0.00,2042.55
-0.00,2053.19
-0.00,2053.19
-0.00,2042.55
0.00,2042.55
0.00,2042.55
-0.00,2053.19
-0.00,2042.55
-0.00,2053.19
-0.00,2042.55
0.00,2053.19
0.64,2042.55
1.34,2042.55
1.37,2042.55
1.32,2042.55
1.86,2031.92
2.92,2021.28
3.84,2010.64
4.47,2010.64
4.79,2010.64
5.07,2010.64
5.44,2010.64
5.77,2000.00
5.96,2010.64
6.15,2000.00
6.50,1989.36
6.87,1989.36
7.12,1989.36
7.61,1989.36
7.98,1989.36
8.32,1978.72
8.91,1968.09
9.39,1968.09
9.94,1968.09
10.49,1946.81
11.20,1946.81
11.82,1946.81
11.89,1946.81
11.96,1946.81
12.83,1925.53
13.82,1925.53
14.68,1914.89
15.36,1914.89
15.97,1904.26
16.52,1893.62
17.10,1904.26
17.48,1893.62
17.81,1893.62
18.14,1882.98
18.45,1882.98
18.84,1872.34
19.12,1872.34
19.61,1861.70
19.93,1861.70
20.34,1861.70
20.94,1861.70
21.24,1861.70
21.16,1851.06
22.23,1840.43
23.19,1819.15
24.50,1819.15
25.16,1808.51
25.90,1797.87
26.40,1797.87
26.88,1787.23
27.36,1787.23
27.72,1787.23
28.13,1787.23
28.62,1776.60
29.15,1765.96
29.57,1765.96
29.88,1755.32
30.31,1755.32
30.82,1744.68
31.27,1744.68
31.77,1744.68
32.35,1734.04
32.35,1744.68
32.37,1734.04
32.81,1723.40
33.53,1723.40
34.06,1712.77
34.58,1712.77
35.14,1712.77
35.45,1702.13
35.78,1702.13
36.15,1691.49
36.59,1691.49
37.04,1680.85
37.39,1680.85
37.76,1680.85
38.00,1670.21
38.18,1680.85
38.37,1670.21
38.56,1670.21
38.84,1670.21
39.14,1670.21
39.50,1659.57
39.80,1648.94
40.09,1659.57
40.61,1638.30
41.19,1638.30
41.87,1627.66
42.39,1627.66
42.73,1617.02
43.13,1627.66
43.04,1627.66
43.12,1617.02
44.10,1595.74
45.20,1585.11
45.92,1574.47
46.67,1574.47
47.30,1563.83
48.03,1553.19
48.87,1542.55
49.70,1542.55
50.35,1531.92
50.92,1521.28
51.62,1510.64
52.17,1500.00
52.83,1500.00
53.47,1489.36
54.45,1478.72
54.88,1478.72
54.83,1468.09
55.11,1478.72
56.15,1457.45
57.13,1446.81
57.94,1436.17
58.97,1425.53
60.03,1404.26
60.94,1393.62
61.64,1393.62
62.44,1372.34
63.68,1361.70
65.00,1361.70
65.36,1351.06
65.70,1351.06
66.80,1340.43
67.54,1329.79
67.99,1319.15
68.83,1308.51
69.60,1297.87
70.56,1276.60
71.35,1276.60
72.17,1265.96
73.05,1255.32
73.70,1255.32
74.59,1234.04
75.78,1234.04
76.36,1234.04
76.33,1234.04
76.41,1223.40
77.17,1212.77
78.49,1191.49
79.58,1191.49
80.86,1170.21
82.24,1148.94
83.45,1148.94
84.23,1138.30
85.02,1127.66
85.80,1117.02
86.15,1117.02
85.89,1127.66
86.29,1106.38
87.61,1095.74
88.43,1085.11
88.99,1085.11
89.81,1063.83
90.50,1063.83
91.21,1053.19
91.75,1053.19
92.32,1042.55
93.16,1042.55
93.97,1021.28
94.66,1021.28
95.24,1021.28
94.95,1021.28
94.84,1021.28
95.62,1000.00
96.71,1000.00
97.45,978.72
98.41,978.72
99.14,968.09
99.90,957.45
100.69,957.45
101.15,957.45
101.05,957.45
100.92,957.45
100.88,968.09
100.84,957.45
100.81,957.45
100.79,957.45
100.77,957.45
100.75,957.45
100.73,957.45
100.71,968.09
