Kraft_RAW,Spænding_V
0.00,1276.60
-0.00,1287.23
-0.00,1276.60
0.00,1276.60
-0.00,1287.23
0.00,1276.60
0.00,1287.23
-0.00,1287.23
-0.00,1276.60
0.00,1287.23
0.00,1276.60
-0.00,1276.60
-0.00,1287.23
-0.00,1287.23
-0.00,1287.23
-0.00,1276.60
0.00,1276.60
0.00,1287.23
-0.00,1287.23
-0.00,1297.87
-0.00,1287.23
-0.00,1287.23
-0.00,1287.23
0.00,1297.87
-0.00,1297.87
0.00,1297.87
0.00,1297.87
-0.00,1287.23
-0.00,1297.87
0.00,1297.87
0.00,1297.87
-0.00,1297.87
-0.00,1297.87
-0.00,1297.87
0.00,1297.87
-0.00,1297.87
-0.00,1297.87
0.00,1297.87
-0.00,1297.87
0.00,1297.87
-0.00,1297.87
-0.00,1308.51
-0.00,1297.87
-0.00,1308.51
-0.00,1297.87
0.00,1308.51
-0.00,1297.87
-0.00,1308.51
-0.00,1308.51
0.00,1297.87
0.00,1308.51
0.00,1308.51
-0.00,1308.51
-0.00,1319.15
0.00,1308.51
0.00,1319.15
-0.00,1308.51
-0.00,1319.15
0.00,1319.15
-0.00,1308.51
0.00,1329.79
0.13,1308.51
3.04,1308.51
4.71,1308.51
4.54,1308.51
5.29,1308.51
6.44,1308.51
7.15,1308.51
7.89,1297.87
8.56,1297.87
9.53,1297.87
10.74,1297.87
11.63,1297.87
12.40,1297.87
12.94,1287.23
13.55,1297.87
14.14,1287.23
14.67,1287.23
15.19,1287.23
15.76,1287.23
16.30,1297.87
16.77,1287.23
17.22,1287.23
17.78,1287.23
17.91,1287.23
17.67,1276.60
18.74,1276.60
20.18,1276.60
20.93,1276.60
21.70,1265.96
22.60,1265.96
23.22,1276.60
23.85,1265.96
24.44,1276.60
25.01,1276.60
25.51,1276.60
26.00,1276.60
26.47,1265.96
26.92,1265.96
27.32,1265.96
27.73,1265.96
28.23,1255.32
28.87,1255.32
29.48,1255.32
30.07,1265.96
30.68,1255.32
31.27,1255.32
32.05,1255.32
32.65,1265.96
33.35,1255.32
34.09,1244.68
34.88,1244.68
35.69,1244.68
36.55,1244.68
36.89,1234.04
36.82,1244.68
37.71,1234.04
39.17,1234.04
40.39,1234.04
41.44,1223.40
42.57,1223.40
43.50,1223.40
44.31,1223.40
45.24,1223.40
46.03,1212.77
46.68,1212.77
47.47,1212.77
48.09,1212.77
48.76,1212.77
49.47,1202.13
50.29,1223.40
50.50,1212.77
50.37,1202.13
50.93,1202.13
52.08,1202.13
52.91,1202.13
53.83,1191.49
54.79,1202.13
55.74,1191.49
56.48,1191.49
57.16,1180.85
57.95,1191.49
58.63,1180.85
59.35,1191.49
60.44,1180.85
61.33,1180.85
61.88,1180.85
62.35,1170.21
62.29,1180.85
62.35,1170.21
63.38,1170.21
64.48,1159.57
65.48,1159.57
66.49,1159.57
67.28,1159.57
67.97,1159.57
68.71,1148.94
69.50,1148.94
70.27,1148.94
71.10,1138.30
72.25,1138.30
73.08,1127.66
73.11,1127.66
73.35,1138.30
74.39,1138.30
75.56,1127.66
76.64,1127.66
77.62,1117.02
78.49,1127.66
79.32,1117.02
80.16,1106.38
80.92,1117.02
81.67,1117.02
82.26,1117.02
82.76,1106.38
83.40,1106.38
83.94,1106.38
84.42,1117.02
84.42,1106.38
84.99,1095.74
86.76,1095.74
88.20,1085.11
89.53,1085.11
90.72,1085.11
92.03,1074.47
93.30,1074.47
94.43,1063.83
95.19,1074.47
95.45,1063.83
95.41,1063.83
96.49,1053.19
98.38,1053.19
99.88,1042.55
101.01,1042.55
102.16,1042.55
102.55,1053.19
102.38,1042.55
102.37,1042.55
102.32,1042.55
102.28,1042.55
102.24,1042.55
102.12,1042.55
101.98,1042.55
101.90,1053.19
101.88,1053.19
101.85,1042.55
101.87,1042.55
