Kraft_RAW,Spænding_V
0.00,0.00
0.00,1000.00
0.00,1000.00
0.00,1000.00
-0.00,1000.00
-0.00,989.36
-0.01,1000.00
-0.01,989.36
-0.01,1000.00
-0.01,989.36
-0.00,978.72
-0.01,989.36
-0.00,989.36
-0.00,1000.00
-0.01,1000.00
-0.00,1000.00
-0.00,989.36
-0.00,1000.00
-0.01,1010.64
-0.00,1010.64
-0.01,1000.00
-0.01,1000.00
-0.00,1000.00
-0.01,1000.00
-0.00,1000.00
-0.00,1000.00
-0.00,1000.00
-0.01,1010.64
-0.00,1010.64
-0.01,1000.00
-0.00,1000.00
-0.00,1010.64
-0.00,1000.00
-0.01,1000.00
-0.00,1010.64
0.18,1000.00
0.49,1010.64
1.32,1000.00
2.30,1010.64
3.57,1010.64
4.27,1010.64
5.15,1000.00
6.43,1000.00
7.72,1010.64
9.23,1010.64
9.81,1021.28
11.11,1010.64
12.67,1000.00
13.69,1000.00
14.51,1021.28
15.53,1000.00
16.73,1021.28
17.48,1000.00
17.73,1000.00
18.91,1010.64
19.73,1010.64
20.76,1010.64
21.94,1010.64
22.94,1010.64
23.16,1010.64
23.84,1010.64
23.79,1010.64
23.85,1010.64
23.91,1000.00
24.37,1010.64
24.97,1010.64
25.40,1010.64
25.75,1000.00
26.21,1021.28
26.98,1000.00
27.49,1000.00
28.89,1010.64
29.10,1000.00
29.68,1010.64
30.54,1010.64
31.48,1000.00
31.77,1010.64
31.92,1000.00
32.17,1000.00
33.26,1000.00
33.85,1010.64
34.96,989.36
35.21,1000.00
35.97,1010.64
37.05,1000.00
37.99,1000.00
38.66,1000.00
39.32,1010.64
39.60,1000.00
40.10,1010.64
40.80,1010.64
41.28,1000.00
41.83,1000.00
42.34,1000.00
43.03,989.36
43.26,1000.00
43.83,1010.64
44.59,989.36
45.61,1000.00
45.97,1010.64
46.20,989.36
46.84,989.36
47.35,989.36
47.99,1000.00
48.53,1000.00
48.97,989.36
49.70,989.36
50.09,1000.00
50.84,989.36
51.48,978.72
51.98,989.36
52.26,1000.00
52.66,989.36
53.08,989.36
53.04,989.36
53.52,978.72
54.16,989.36
55.02,989.36
55.71,1000.00
56.22,989.36
56.86,978.72
57.53,989.36
58.08,989.36
58.58,989.36
59.16,989.36
60.58,989.36
62.57,989.36
65.00,989.36
66.61,978.72
66.61,989.36
67.17,978.72
68.12,978.72
68.98,989.36
69.22,978.72
69.74,978.72
70.06,989.36
70.64,978.72
70.99,978.72
72.41,989.36
72.33,989.36
72.40,978.72
73.21,978.72
74.00,978.72
74.67,978.72
75.60,989.36
76.52,989.36
76.54,989.36
77.39,978.72
78.98,989.36
79.81,989.36
80.36,1000.00
81.04,1000.00
82.36,989.36
82.47,989.36
83.74,989.36
85.12,989.36
86.23,989.36
86.13,989.36
87.78,1000.00
88.93,989.36
88.80,989.36
89.79,989.36
90.32,989.36
90.51,989.36
91.05,1000.00
91.53,989.36
92.13,1010.64
93.06,1000.00
93.14,1000.00
94.36,1000.00
95.10,1010.64
95.18,1000.00
95.59,1010.64
96.43,1010.64
97.49,1000.00
97.69,1010.64
98.00,1000.00
98.47,1000.00
99.04,1010.64
99.57,1010.64
100.27,1010.64
101.06,1000.00
100.99,1010.64
101.00,1000.00
101.04,1010.64
101.00,1000.00
100.98,1000.00
100.96,1000.00
100.94,1000.00
100.92,1010.64
100.90,1010.64
100.89,1010.64
100.87,1010.64
