Kraft_RAW,Spænding_V
0.01,1744.68
0.01,1744.68
0.01,1734.04
0.01,1744.68
0.01,1744.68
0.01,1744.68
0.01,1744.68
0.01,1755.32
0.01,1744.68
0.01,1744.68
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1765.96
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1755.32
0.01,1765.96
0.01,1755.32
0.01,1765.96
0.01,1755.32
0.01,1765.96
0.01,1765.96
0.01,1765.96
0.01,1755.32
0.58,1765.96
1.65,1755.32
2.93,1755.32
4.73,1744.68
5.80,1755.32
6.28,1734.04
8.21,1734.04
9.72,1734.04
11.48,1734.04
11.84,1723.40
12.60,1723.40
13.44,1723.40
13.18,1723.40
14.33,1723.40
15.41,1712.77
16.79,1702.13
17.42,1712.77
18.51,1702.13
19.09,1691.49
20.60,1680.85
21.57,1680.85
22.17,1680.85
23.21,1659.57
24.68,1680.85
24.94,1670.21
25.77,1670.21
26.02,1659.57
27.07,1670.21
28.39,1648.94
30.04,1648.94
30.29,1638.30
30.93,1648.94
32.11,1638.30
33.12,1627.66
33.69,1617.02
34.27,1627.66
34.32,1627.66
35.84,1627.66
35.69,1617.02
36.29,1617.02
36.59,1617.02
37.82,1627.66
38.00,1606.38
38.55,1606.38
38.84,1617.02
38.79,1606.38
38.98,1617.02
39.04,1617.02
39.01,1627.66
38.98,1606.38
39.01,1606.38
39.00,1617.02
38.99,1617.02
38.93,1606.38
38.92,1606.38
38.94,1606.38
38.91,1606.38
38.95,1617.02
38.88,1617.02
38.85,1606.38
38.91,1606.38
38.89,1606.38
38.88,1606.38
38.72,1617.02
38.85,1617.02
38.63,1606.38
38.66,1617.02
38.82,1606.38
38.94,1606.38
39.69,1606.38
39.74,1595.74
40.43,1606.38
40.77,1595.74
41.46,1585.11
41.53,1595.74
41.53,1595.74
41.37,1606.38
41.29,1595.74
41.35,1606.38
41.42,1595.74
41.86,1585.11
42.68,1585.11
43.28,1585.11
44.09,1585.11
44.64,1574.47
44.51,1585.11
44.77,1585.11
45.15,1585.11
45.33,1574.47
46.09,1574.47
46.22,1563.83
47.13,1563.83
48.17,1553.19
48.81,1542.55
49.47,1553.19
50.14,1542.55
50.85,1542.55
51.75,1531.92
52.21,1542.55
51.82,1531.92
52.05,1531.92
52.79,1531.92
53.20,1531.92
53.54,1521.28
54.01,1521.28
54.53,1521.28
54.63,1510.64
55.13,1531.92
54.93,1510.64
55.90,1500.00
56.34,1510.64
56.94,1500.00
58.09,1489.36
59.20,1489.36
60.61,1468.09
61.58,1468.09
62.77,1468.09
62.37,1468.09
64.06,1457.45
65.01,1457.45
65.90,1446.81
66.73,1436.17
67.63,1425.53
68.61,1414.89
69.53,1425.53
69.48,1414.89
70.44,1404.26
71.78,1393.62
72.90,1382.98
74.01,1404.26
74.99,1382.98
75.70,1361.70
75.92,1351.06
77.28,1351.06
78.91,1340.43
79.91,1329.79
80.80,1329.79
81.21,1319.15
81.61,1319.15
82.30,1308.51
83.19,1308.51
83.81,1287.23
85.32,1287.23
85.15,1297.87
85.39,1287.23
84.93,1297.87
84.39,1287.23
84.91,1287.23
85.37,1276.60
85.63,1287.23
86.17,1276.60
85.90,1276.60
86.12,1276.60
86.16,1276.60
87.12,1276.60
87.00,1276.60
87.19,1265.96
87.71,1255.32
87.73,1265.96
88.41,1255.32
88.83,1255.32
89.28,1255.32
89.49,1244.68
89.83,1244.68
90.76,1234.04
91.38,1223.40
92.32,1212.77
93.91,1202.13
94.53,1202.13
95.06,1202.13
95.79,1191.49
96.80,1180.85
96.83,1191.49
97.31,1191.49
97.32,1180.85
97.98,1170.21
98.82,1170.21
99.52,1159.57
100.59,1148.94
101.57,1127.66
101.92,1138.30
101.82,1148.94
101.78,1138.30
101.75,1138.30
