Kraft_RAW,Spænding_V
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1446.81
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1468.09
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1468.09
0.00,1468.09
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1446.81
0.00,1468.09
0.00,1468.09
0.00,1468.09
0.00,1468.09
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1457.45
0.00,1468.09
0.00,1457.45
0.00,1468.09
0.00,1468.09
0.00,1468.09
0.00,1468.09
0.00,1457.45
0.00,1468.09
0.00,1468.09
0.00,1478.72
0.00,1468.09
0.00,1478.72
0.00,1468.09
0.00,1468.09
0.24,1468.09
0.32,1457.45
1.47,1457.45
2.04,1468.09
4.09,1446.81
5.15,1436.17
5.66,1436.17
5.92,1436.17
6.38,1425.53
6.93,1425.53
7.32,1425.53
7.83,1425.53
8.38,1414.89
8.89,1414.89
9.16,1414.89
9.60,1414.89
10.11,1414.89
10.32,1414.89
10.88,1414.89
11.09,1414.89
11.51,1404.26
12.17,1404.26
12.01,1404.26
12.61,1393.62
13.44,1393.62
14.18,1382.98
14.65,1393.62
15.09,1382.98
15.22,1382.98
15.34,1372.34
16.25,1382.98
16.74,1382.98
17.33,1372.34
17.23,1372.34
17.33,1372.34
18.17,1372.34
18.95,1361.70
19.45,1361.70
20.01,1351.06
20.46,1340.43
21.22,1351.06
21.27,1351.06
21.63,1340.43
22.64,1340.43
23.28,1329.79
23.63,1329.79
24.17,1329.79
24.68,1319.15
24.99,1340.43
24.83,1329.79
25.27,1319.15
25.40,1319.15
25.33,1329.79
25.40,1329.79
25.46,1329.79
25.66,1329.79
26.05,1319.15
26.45,1319.15
26.50,1308.51
27.04,1308.51
27.08,1308.51
28.25,1297.87
28.56,1297.87
28.74,1308.51
28.86,1308.51
29.07,1297.87
29.26,1297.87
29.67,1297.87
30.05,1297.87
30.47,1297.87
30.89,1287.23
31.25,1287.23
31.57,1297.87
31.28,1287.23
31.58,1287.23
31.94,1276.60
32.51,1276.60
32.59,1276.60
32.53,1265.96
33.33,1276.60
34.03,1276.60
34.99,1265.96
35.42,1255.32
35.94,1265.96
36.22,1265.96
36.50,1255.32
36.67,1255.32
36.85,1244.68
37.38,1244.68
37.76,1244.68
38.07,1244.68
38.37,1244.68
38.59,1244.68
38.75,1244.68
39.04,1234.04
40.04,1244.68
40.04,1234.04
40.02,1244.68
40.74,1234.04
41.83,1234.04
41.94,1234.04
41.62,1234.04
41.91,1223.40
42.57,1234.04
43.12,1212.77
43.27,1223.40
43.44,1212.77
44.06,1212.77
44.54,1212.77
44.54,1202.13
45.33,1212.77
46.14,1202.13
46.44,1202.13
46.30,1202.13
46.66,1202.13
47.05,1180.85
47.64,1191.49
48.26,1180.85
48.33,1180.85
48.12,1191.49
48.95,1180.85
49.71,1170.21
50.25,1180.85
50.15,1180.85
50.33,1180.85
50.72,1170.21
53.11,1159.57
54.18,1170.21
54.06,1170.21
53.96,1159.57
53.84,1159.57
54.09,1159.57
55.37,1148.94
55.99,1148.94
55.88,1148.94
57.07,1148.94
57.30,1138.30
58.91,1127.66
59.05,1138.30
59.06,1127.66
59.26,1127.66
59.46,1117.02
60.72,1127.66
60.42,1127.66
60.71,1117.02
61.61,1117.02
61.88,1117.02
62.48,1117.02
63.25,1106.38
64.69,1106.38
65.80,1106.38
66.00,1095.74
66.92,1085.11
67.37,1095.74
67.75,1095.74
69.18,1085.11
70.13,1085.11
71.23,1063.83
71.31,1074.47
71.57,1074.47
71.93,1074.47
72.31,1063.83
72.73,1085.11
73.25,1074.47
73.91,1063.83
74.73,1053.19
75.42,1053.19
76.15,1053.19
77.05,1042.55
78.04,1053.19
79.03,1042.55
79.44,1042.55
79.81,1031.91
80.78,1031.91
81.55,1021.28
81.67,1031.91
82.29,1031.91
83.41,1031.91
84.31,1021.28
84.82,1021.28
85.43,1021.28
86.09,1010.64
86.96,1010.64
88.02,1021.28
87.92,1021.28
88.16,1010.64
89.14,1000.00
89.19,1000.00
89.31,1010.64
89.78,1000.00
90.40,1000.00
90.64,1000.00
91.04,989.36
91.18,989.36
91.54,1000.00
92.44,989.36
93.08,1000.00
93.23,989.36
93.87,978.72
94.70,978.72
95.61,968.09
96.43,978.72
96.78,968.09
97.75,968.09
98.72,989.36
99.30,968.09
99.11,968.09
99.57,968.09
99.62,957.45
99.65,968.09
100.05,968.09
100.72,957.45
101.23,957.45
101.28,968.09
101.25,968.09
101.22,957.45
101.20,957.45
