Kraft_RAW,Spænding_V
-0.00,1489.36
-0.00,1489.36
-0.00,1489.36
-0.00,1489.36
-0.00,1478.72
-0.00,1478.72
-0.00,1489.36
-0.00,1489.36
-0.00,1489.36
-0.00,1489.36
0.00,1489.36
-0.00,1489.36
-0.00,1489.36
-0.00,1489.36
0.00,1489.36
-0.00,1489.36
-0.00,1500.00
0.27,1489.36
1.63,1478.72
2.02,1489.36
2.33,1478.72
3.51,1478.72
4.51,1468.09
5.77,1468.09
6.57,1468.09
6.52,1468.09
8.06,1446.81
9.79,1457.45
11.30,1446.81
12.21,1446.81
12.77,1436.17
13.56,1436.17
14.15,1436.17
14.44,1436.17
14.80,1436.17
15.26,1425.53
15.92,1436.17
16.62,1425.53
17.29,1436.17
18.34,1414.89
18.95,1414.89
18.88,1425.53
19.30,1414.89
19.56,1414.89
19.95,1414.89
20.73,1414.89
21.65,1414.89
22.22,1414.89
22.51,1414.89
22.92,1414.89
23.17,1414.89
23.40,1404.26
23.84,1404.26
25.02,1393.62
25.55,1393.62
25.99,1404.26
26.40,1393.62
26.99,1382.98
27.35,1393.62
27.48,1393.62
27.62,1393.62
28.02,1382.98
28.59,1382.98
29.13,1382.98
29.70,1382.98
30.05,1382.98
30.05,1382.98
30.07,1382.98
31.03,1372.34
31.87,1372.34
32.63,1372.34
33.41,1372.34
34.08,1361.70
34.86,1361.70
35.39,1372.34
35.96,1361.70
36.94,1361.70
37.57,1351.06
38.01,1361.70
39.03,1351.06
40.52,1351.06
41.71,1340.43
42.65,1351.06
43.40,1340.43
44.35,1340.43
45.55,1329.79
47.25,1319.15
48.04,1319.15
47.95,1319.15
47.90,1319.15
48.34,1319.15
49.52,1319.15
50.42,1297.87
51.55,1319.15
51.79,1308.51
51.73,1297.87
51.86,1297.87
52.39,1308.51
53.10,1308.51
53.64,1297.87
53.36,1308.51
53.19,1308.51
53.41,1297.87
53.14,1297.87
54.00,1297.87
54.92,1297.87
55.55,1287.23
56.68,1287.23
57.38,1287.23
58.16,1287.23
59.26,1276.60
59.76,1276.60
59.86,1276.60
60.23,1287.23
60.37,1276.60
60.76,1265.96
62.07,1276.60
62.62,1265.96
62.62,1276.60
62.12,1265.96
62.31,1265.96
62.89,1255.32
62.96,1265.96
63.71,1255.32
64.09,1265.96
64.25,1255.32
64.60,1255.32
64.45,1255.32
64.56,1265.96
65.03,1255.32
65.25,1244.68
65.78,1244.68
67.23,1234.04
68.44,1244.68
69.11,1234.04
69.73,1244.68
69.83,1244.68
69.42,1234.04
70.25,1244.68
70.58,1234.04
71.20,1223.40
71.81,1212.77
73.09,1223.40
74.14,1212.77
74.97,1202.13
75.80,1191.49
76.76,1202.13
77.90,1180.85
78.78,1180.85
79.95,1170.21
80.57,1170.21
81.07,1180.85
81.42,1170.21
81.97,1170.21
82.51,1170.21
82.97,1159.57
83.79,1159.57
84.15,1170.21
83.41,1159.57
82.86,1170.21
82.65,1170.21
83.52,1170.21
84.28,1148.94
85.02,1148.94
85.93,1148.94
86.60,1148.94
87.31,1138.30
87.97,1138.30
88.98,1127.66
90.21,1127.66
91.13,1138.30
91.83,1117.02
92.46,1117.02
93.15,1117.02
93.62,1106.38
94.18,1095.74
94.63,1095.74
95.14,1085.11
95.69,1095.74
96.28,1085.11
96.87,1095.74
97.51,1095.74
97.73,1085.11
98.70,1074.47
99.43,1063.83
100.74,1053.19
101.63,1053.19
102.22,1063.83
101.91,1063.83
101.68,1063.83
101.64,1053.19
101.60,1074.47
101.57,1053.19
101.55,1063.83
101.53,1053.19
101.51,1063.83
101.49,1053.19
101.47,1053.19
101.46,1063.83
101.44,1063.83
101.43,1063.83
101.41,1063.83
101.40,1063.83
