Kraft_RAW,Spænding_V
-0.01,1106.38
-0.01,1117.02
-0.01,1117.02
-0.01,1106.38
-0.01,1117.02
-0.01,1117.02
-0.01,1106.38
-0.01,1117.02
-0.01,1106.38
-0.01,1106.38
-0.01,1117.02
-0.01,1106.38
-0.01,1106.38
-0.01,1106.38
-0.01,1106.38
-0.01,1117.02
-0.01,1117.02
-0.01,1117.02
0.01,1117.02
0.85,1117.02
1.64,1106.38
2.37,1106.38
2.56,1106.38
4.09,1106.38
4.66,1117.02
5.44,1106.38
6.85,1106.38
8.48,1106.38
8.82,1106.38
9.31,1106.38
10.04,1106.38
11.20,1106.38
11.82,1117.02
12.17,1117.02
12.66,1106.38
13.36,1106.38
13.73,1117.02
14.16,1106.38
14.55,1106.38
15.10,1095.74
15.52,1106.38
15.89,1117.02
16.26,1117.02
16.87,1117.02
17.53,1117.02
18.07,1106.38
18.32,1117.02
18.38,1106.38
18.55,1106.38
18.91,1106.38
19.24,1106.38
19.55,1117.02
19.90,1106.38
20.03,1117.02
20.27,1106.38
20.79,1106.38
21.53,1106.38
22.22,1106.38
22.83,1117.02
23.49,1117.02
23.57,1106.38
23.67,1117.02
24.37,1117.02
25.56,1117.02
26.16,1117.02
26.75,1106.38
27.19,1117.02
27.51,1117.02
27.71,1117.02
27.87,1106.38
28.25,1117.02
28.56,1106.38
28.96,1117.02
29.44,1106.38
29.94,1117.02
30.24,1106.38
30.65,1117.02
31.07,1117.02
31.44,1117.02
32.15,1106.38
32.75,1106.38
33.38,1117.02
34.21,1117.02
34.71,1106.38
35.20,1127.66
35.48,1117.02
35.77,1127.66
36.83,1117.02
37.87,1117.02
39.16,1117.02
39.61,1127.66
39.67,1117.02
40.38,1117.02
41.13,1117.02
41.51,1117.02
41.44,1117.02
41.75,1117.02
42.97,1127.66
43.80,1117.02
45.00,1117.02
45.40,1117.02
46.14,1117.02
46.68,1117.02
47.47,1117.02
47.87,1138.30
48.81,1127.66
49.96,1117.02
51.05,1127.66
51.43,1127.66
51.01,1117.02
52.70,1127.66
53.33,1117.02
53.69,1117.02
54.45,1117.02
54.97,1127.66
55.79,1127.66
56.60,1117.02
57.67,1127.66
58.51,1127.66
58.04,1117.02
58.45,1127.66
59.42,1117.02
60.29,1117.02
60.65,1138.30
61.01,1117.02
61.44,1117.02
61.81,1117.02
62.18,1117.02
62.58,1127.66
62.83,1117.02
63.62,1117.02
64.24,1117.02
65.36,1127.66
66.16,1127.66
67.02,1127.66
66.87,1117.02
66.90,1117.02
68.25,1117.02
69.23,1117.02
69.85,1117.02
70.43,1117.02
70.88,1117.02
71.69,1127.66
72.34,1106.38
72.70,1117.02
73.23,1117.02
73.78,1117.02
74.42,1117.02
75.18,1106.38
76.26,1117.02
77.03,1106.38
76.24,1117.02
76.20,1117.02
76.24,1106.38
76.85,1117.02
77.47,1117.02
77.69,1117.02
78.03,1117.02
78.41,1106.38
78.86,1117.02
79.28,1106.38
79.73,1117.02
80.08,1117.02
80.39,1106.38
80.80,1106.38
81.21,1117.02
81.73,1117.02
82.54,1117.02
83.12,1106.38
83.77,1117.02
84.16,1106.38
84.80,1106.38
85.81,1106.38
86.64,1117.02
87.69,1106.38
87.20,1106.38
87.19,1106.38
87.90,1106.38
88.40,1106.38
89.13,1106.38
89.69,1106.38
90.34,1106.38
90.88,1106.38
91.03,1106.38
90.77,1106.38
91.76,1117.02
92.31,1095.74
92.69,1106.38
93.23,1106.38
93.75,1106.38
94.65,1095.74
95.63,1095.74
96.12,1095.74
95.81,1095.74
96.86,1095.74
97.92,1095.74
98.86,1095.74
99.63,1085.11
100.27,1095.74
100.85,1095.74
100.30,1095.74
100.11,1095.74
100.05,1095.74
100.02,1095.74
100.00,1095.74
99.98,1095.74
99.96,1085.11
99.95,1095.74
99.93,1085.11
99.92,1095.74
