Kraft_RAW,Spænding_V
-0.00,1968.09
-0.00,1957.45
-0.00,1968.09
-0.00,1968.09
-0.00,1968.09
0.00,1957.45
-0.00,1968.09
0.00,1957.45
0.00,1968.09
0.03,1957.45
0.27,1957.45
0.87,1968.09
1.05,1946.81
1.71,1957.45
2.00,1946.81
2.85,1936.17
3.34,1946.81
3.91,1936.17
4.50,1936.17
4.89,1925.53
5.62,1925.53
6.10,1925.53
6.37,1936.17
6.41,1925.53
6.51,1914.89
7.04,1914.89
7.60,1914.89
8.56,1904.26
9.10,1893.62
10.00,1893.62
10.47,1893.62
10.76,1904.26
11.11,1882.98
11.48,1893.62
11.83,1882.98
12.18,1893.62
12.39,1882.98
12.72,1882.98
13.18,1882.98
13.71,1872.34
13.92,1872.34
14.31,1872.34
14.76,1861.70
15.30,1861.70
15.60,1851.06
17.21,1840.43
17.28,1840.43
17.28,1851.06
18.10,1840.43
18.62,1829.79
19.44,1819.15
19.19,1808.51
20.74,1808.51
21.96,1808.51
22.21,1797.87
23.60,1787.23
24.72,1787.23
25.02,1765.96
25.91,1765.96
26.53,1765.96
26.67,1776.60
26.56,1765.96
26.77,1755.32
26.97,1755.32
27.81,1755.32
27.71,1755.32
27.80,1755.32
27.70,1755.32
28.14,1744.68
28.80,1744.68
29.45,1734.04
29.77,1723.40
30.90,1723.40
31.02,1712.77
32.00,1712.77
31.81,1712.77
32.25,1702.13
33.76,1702.13
33.79,1691.49
34.85,1691.49
35.61,1670.21
36.41,1670.21
36.25,1670.21
37.17,1659.57
37.76,1648.94
38.29,1648.94
38.95,1648.94
39.46,1638.30
40.10,1638.30
40.50,1617.02
41.00,1627.66
42.23,1617.02
42.50,1617.02
42.84,1617.02
42.81,1595.74
43.35,1595.74
44.36,1595.74
44.48,1585.11
45.26,1585.11
45.91,1574.47
46.76,1563.83
47.09,1563.83
47.49,1542.55
48.54,1553.19
49.00,1553.19
49.70,1542.55
50.95,1521.28
51.90,1521.28
51.86,1521.28
52.50,1510.64
53.14,1510.64
53.56,1510.64
53.96,1500.00
54.24,1478.72
54.99,1489.36
55.99,1478.72
56.65,1468.09
57.56,1457.45
58.17,1457.45
58.59,1457.45
59.51,1436.17
60.46,1414.89
61.73,1425.53
61.73,1425.53
62.24,1414.89
62.98,1404.26
64.02,1404.26
64.79,1372.34
65.59,1382.98
65.52,1382.98
65.75,1382.98
66.17,1382.98
66.47,1372.34
67.07,1372.34
67.59,1361.70
68.00,1351.06
68.91,1351.06
69.19,1340.43
70.34,1329.79
71.23,1319.15
71.84,1329.79
72.47,1319.15
73.12,1319.15
73.49,1308.51
73.77,1308.51
74.56,1265.96
76.77,1265.96
77.71,1265.96
77.64,1255.32
77.31,1265.96
78.12,1255.32
78.59,1255.32
79.02,1244.68
79.32,1244.68
79.64,1234.04
80.41,1223.40
80.92,1223.40
81.80,1223.40
81.86,1223.40
82.53,1212.77
83.27,1202.13
83.46,1212.77
83.63,1212.77
83.61,1202.13
83.76,1191.49
84.63,1180.85
86.17,1170.21
87.09,1170.21
87.49,1159.57
88.41,1159.57
88.69,1159.57
89.07,1148.94
89.49,1148.94
89.79,1148.94
90.03,1138.30
90.50,1127.66
91.32,1117.02
92.03,1127.66
91.92,1117.02
92.72,1117.02
93.42,1106.38
94.28,1095.74
94.97,1095.74
95.49,1085.11
96.71,1085.11
97.36,1074.47
97.80,1074.47
98.16,1063.83
99.10,1063.83
99.95,1053.19
100.02,1053.19
100.51,1031.91
100.88,1042.55
100.92,1042.55
100.89,1042.55
100.86,1053.19
100.84,1042.55
100.82,1042.55
100.80,1042.55
100.79,1042.55
100.77,1031.91
100.76,1042.55
100.75,1042.55
